country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Slovakia,SK,2022-W33,national,SK,Slovakia,5208,27441,5459781,502.6025769,18.97890019,TESSy
Slovakia,SK,2022-W34,national,SK,Slovakia,4694,28433,5459781,520.7718039,16.50898604,TESSy
Slovakia,SK,2022-W35,national,SK,Slovakia,2858,18674,5459781,342.0283707,15.30470172,TESSy
Slovakia,SK,2022-W36,national,SK,Slovakia,3508,27388,5459781,501.631842,12.80852928,TESSy
Slovakia,SK,2022-W37,national,SK,Slovakia,3539,23513,5459781,430.6582993,15.05124825,TESSy
Slovakia,SK,2022-W38,national,SK,Slovakia,4636,28295,5459781,518.2442299,16.38452023,TESSy
Slovakia,SK,2022-W39,national,SK,Slovakia,5706,31984,5459781,585.8110426,17.84017009,TESSy
Slovakia,SK,2022-W40,national,SK,Slovakia,5359,32625,5459781,597.5514403,16.42605364,TESSy
Slovenia,SI,2020-W01,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W02,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W03,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W04,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W05,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W06,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W07,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W08,national,SI,Slovenia,,,2108977,,,
Slovenia,SI,2020-W09,national,SI,Slovenia,0,191,2108977,9.056523613,0,Country GitHub
Slovenia,SI,2020-W10,national,SI,Slovenia,20,1160,2108977,55.00297063,1.724137931,TESSy
Slovenia,SI,2020-W11,national,SI,Slovenia,230,5406,2108977,256.3328097,4.254532001,TESSy
Slovenia,SI,2020-W12,national,SI,Slovenia,192,7047,2108977,334.1430466,2.724563644,TESSy
Slovenia,SI,2020-W13,national,SI,Slovenia,315,7736,2108977,366.8129145,4.071871768,TESSy
Slovenia,SI,2020-W14,national,SI,Slovenia,264,6904,2108977,327.362508,3.82387022,TESSy
Slovenia,SI,2020-W15,national,SI,Slovenia,192,7152,2108977,339.1217638,2.684563758,TESSy
Slovenia,SI,2020-W16,national,SI,Slovenia,123,6397,2108977,303.3224165,1.922776301,TESSy
Slovenia,SI,2020-W17,national,SI,Slovenia,67,8842,2108977,419.255402,0.757747116,TESSy
Slovenia,SI,2020-W18,national,SI,Slovenia,36,6860,2108977,325.2761884,0.524781341,TESSy
Slovenia,SI,2020-W19,national,SI,Slovenia,21,7229,2108977,342.772823,0.290496611,TESSy
Slovenia,SI,2020-W20,national,SI,Slovenia,6,6477,2108977,307.1157248,0.092635479,TESSy
Slovenia,SI,2020-W21,national,SI,Slovenia,3,5174,2108977,245.3322156,0.057982219,TESSy
Slovenia,SI,2020-W22,national,SI,Slovenia,4,4023,2108977,190.7559921,0.099428287,TESSy
Slovenia,SI,2020-W23,national,SI,Slovenia,12,4277,2108977,202.799746,0.280570493,TESSy
Slovenia,SI,2020-W24,national,SI,Slovenia,11,4282,2108977,203.0368278,0.256889304,TESSy
Slovenia,SI,2020-W25,national,SI,Slovenia,25,5583,2108977,264.7255044,0.447787928,TESSy
Slovenia,SI,2020-W26,national,SI,Slovenia,63,6064,2108977,287.5327706,1.038918206,TESSy
Slovenia,SI,2020-W27,national,SI,Slovenia,132,7658,2108977,363.1144389,1.723687647,TESSy
Slovenia,SI,2020-W28,national,SI,Slovenia,134,7752,2108977,367.5715762,1.728586171,TESSy
Slovenia,SI,2020-W29,national,SI,Slovenia,104,6252,2108977,296.4470452,1.66346769,TESSy
Slovenia,SI,2020-W30,national,SI,Slovenia,134,5665,2108977,268.6136454,2.365401589,TESSy
Slovenia,SI,2020-W31,national,SI,Slovenia,94,5127,2108977,243.1036469,1.833430856,TESSy
Slovenia,SI,2020-W32,national,SI,Slovenia,74,4843,2108977,229.6374024,1.527978526,TESSy
Slovenia,SI,2020-W33,national,SI,Slovenia,174,5778,2108977,273.9716934,3.011422638,TESSy
Slovenia,SI,2020-W34,national,SI,Slovenia,236,7005,2108977,332.1515597,3.369022127,TESSy
Slovenia,SI,2020-W35,national,SI,Slovenia,218,8131,2108977,385.5423743,2.681097036,TESSy
Slovenia,SI,2020-W36,national,SI,Slovenia,307,10035,2108977,475.8231123,3.059292476,TESSy
Slovenia,SI,2020-W37,national,SI,Slovenia,559,15482,2108977,734.0999926,3.61064462,TESSy
Slovenia,SI,2020-W38,national,SI,Slovenia,721,18339,2108977,869.5685159,3.931512078,TESSy
Slovenia,SI,2020-W39,national,SI,Slovenia,919,17045,2108977,808.2117539,5.391610443,TESSy
Slovenia,SI,2020-W40,national,SI,Slovenia,1186,17820,2108977,844.9594282,6.655443322,TESSy
Slovenia,SI,2020-W41,national,SI,Slovenia,2258,22566,2108977,1069.997444,10.00620402,TESSy
Slovenia,SI,2020-W42,national,SI,Slovenia,4852,30700,2108977,1455.682068,15.80456026,TESSy
Slovenia,SI,2020-W43,national,SI,Slovenia,10427,39660,2108977,1880.532599,26.29097327,TESSy
Slovenia,SI,2020-W44,national,SI,Slovenia,12106,40558,2108977,1923.112485,29.84861186,TESSy
Slovenia,SI,2020-W45,national,SI,Slovenia,9437,35105,2108977,1664.551107,26.88221051,TESSy
Slovenia,SI,2020-W46,national,SI,Slovenia,9927,36513,2108977,1731.313333,27.18757703,TESSy
Slovenia,SI,2020-W47,national,SI,Slovenia,10215,36374,2108977,1724.72246,28.08324627,TESSy
Slovenia,SI,2020-W48,national,SI,Slovenia,10073,40099,2108977,1901.348379,25.12032719,TESSy
Slovenia,SI,2020-W49,national,SI,Slovenia,10459,38517,2108977,1826.335707,27.15424358,TESSy
Slovenia,SI,2020-W50,national,SI,Slovenia,10455,36478,2108977,1729.653761,28.66111081,TESSy
Slovenia,SI,2020-W51,national,SI,Slovenia,9517,46088,2108977,2185.324923,20.6496268,TESSy
Slovenia,SI,2020-W52,national,SI,Slovenia,9109,56346,2108977,2671.721882,16.16618748,TESSy
Slovenia,SI,2020-W53,national,SI,Slovenia,10550,59073,2108977,2801.02628,17.85925888,TESSy
Slovenia,SI,2021-W01,national,SI,Slovenia,13866,111275,2108977,5276.254791,12.46102,TESSy
Slovenia,SI,2021-W02,national,SI,Slovenia,9749,70919,2108977,3362.720409,13.74666873,TESSy
Slovenia,SI,2021-W03,national,SI,Slovenia,8703,71676,2108977,3398.614589,12.14213963,TESSy
Slovenia,SI,2021-W04,national,SI,Slovenia,8642,108169,2108977,5128.979595,7.989349999,TESSy
Slovenia,SI,2021-W05,national,SI,Slovenia,7100,115705,2108977,5486.309239,6.136294888,TESSy
Slovenia,SI,2021-W06,national,SI,Slovenia,5716,156580,2108977,7424.452709,3.65053008,TESSy
Slovenia,SI,2021-W07,national,SI,Slovenia,5261,179038,2108977,8489.329187,2.938482333,TESSy
Slovenia,SI,2021-W08,national,SI,Slovenia,5427,180770,2108977,8571.454312,3.002157438,TESSy
Slovenia,SI,2021-W09,national,SI,Slovenia,5370,206705,2108977,9801.197453,2.597905227,TESSy
Slovenia,SI,2021-W10,national,SI,Slovenia,4876,210775,2108977,9994.182013,2.313367335,TESSy
Slovenia,SI,2021-W11,national,SI,Slovenia,5797,213201,2108977,10109.21409,2.719030399,TESSy
Slovenia,SI,2021-W12,national,SI,Slovenia,6659,220255,2108977,10443.68905,3.023313886,TESSy
Slovenia,SI,2021-W13,national,SI,Slovenia,7472,175549,2108977,8323.893528,4.256361472,TESSy
Slovenia,SI,2021-W14,national,SI,Slovenia,6378,147444,2108977,6991.256898,4.3257101,TESSy
Slovenia,SI,2021-W15,national,SI,Slovenia,5523,197068,2108977,9344.246049,2.802585909,TESSy
Slovenia,SI,2021-W16,national,SI,Slovenia,4851,213892,2108977,10141.97879,2.267967011,TESSy
Slovenia,SI,2021-W17,national,SI,Slovenia,4680,178232,2108977,8451.111605,2.625791104,TESSy
Slovenia,SI,2021-W18,national,SI,Slovenia,4280,217206,2108977,10299.11659,1.970479637,TESSy
Slovenia,SI,2021-W19,national,SI,Slovenia,3196,221005,2108977,10479.25131,1.446121128,TESSy
Slovenia,SI,2021-W20,national,SI,Slovenia,2351,226321,2108977,10731.31665,1.038790037,TESSy
Slovenia,SI,2021-W21,national,SI,Slovenia,1955,226761,2108977,10752.17985,0.862141197,TESSy
Slovenia,SI,2021-W22,national,SI,Slovenia,1711,222406,2108977,10545.68163,0.769313778,TESSy
Slovenia,SI,2021-W23,national,SI,Slovenia,1033,211236,2108977,10016.04095,0.489026492,TESSy
Slovenia,SI,2021-W24,national,SI,Slovenia,532,205196,2108977,9729.646174,0.259264313,TESSy
Slovenia,SI,2021-W25,national,SI,Slovenia,251,184801,2108977,8762.589635,0.135821776,TESSy
Slovenia,SI,2021-W26,national,SI,Slovenia,177,151838,2108977,7199.604358,0.116571609,TESSy
Slovenia,SI,2021-W27,national,SI,Slovenia,387,155303,2108977,7363.902025,0.249190293,TESSy
Slovenia,SI,2021-W28,national,SI,Slovenia,377,159819,2108977,7578.034279,0.235891853,TESSy
Slovenia,SI,2021-W29,national,SI,Slovenia,473,174099,2108977,8255.139814,0.271684501,TESSy
Slovenia,SI,2021-W30,national,SI,Slovenia,631,181645,2108977,8612.943621,0.34738088,TESSy
Slovenia,SI,2021-W31,national,SI,Slovenia,849,175288,2108977,8311.517859,0.484345762,TESSy
Slovenia,SI,2021-W32,national,SI,Slovenia,1333,178362,2108977,8457.275731,0.7473565,TESSy
Slovenia,SI,2021-W33,national,SI,Slovenia,2173,193872,2108977,9192.703382,1.120842618,TESSy
Slovenia,SI,2021-W34,national,SI,Slovenia,3001,160833,2108977,7626.114462,1.865910603,TESSy
Slovenia,SI,2021-W35,national,SI,Slovenia,3889,182008,2108977,8630.155758,2.136719265,TESSy
Slovenia,SI,2021-W36,national,SI,Slovenia,5927,200808,2108977,9521.583213,2.951575634,TESSy
Slovenia,SI,2021-W37,national,SI,Slovenia,7321,235432,2108977,11163.32705,3.109602773,TESSy
Slovenia,SI,2021-W38,national,SI,Slovenia,6190,229056,2108977,10861.00038,2.702395921,TESSy
Slovenia,SI,2021-W39,national,SI,Slovenia,6135,205685,2108977,9752.832772,2.982716289,TESSy
Slovenia,SI,2021-W40,national,SI,Slovenia,5560,180188,2108977,8543.857994,3.085666082,TESSy
Slovenia,SI,2021-W41,national,SI,Slovenia,6855,179165,2108977,8495.351064,3.826082103,TESSy
Slovenia,SI,2021-W42,national,SI,Slovenia,12128,197799,2108977,9378.907404,6.131476903,TESSy
Slovenia,SI,2021-W43,national,SI,Slovenia,16496,208866,2108977,9903.664194,7.897886683,TESSy
Slovenia,SI,2021-W44,national,SI,Slovenia,20173,204840,2108977,9712.765952,9.848174185,TESSy
Slovenia,SI,2021-W45,national,SI,Slovenia,22695,387950,2108977,18395.17453,5.849980668,TESSy
Slovenia,SI,2021-W46,national,SI,Slovenia,22116,474512,2108977,22499.62897,4.660788347,TESSy
Slovenia,SI,2021-W47,national,SI,Slovenia,16328,488504,2108977,23163.07859,3.342449601,TESSy
Slovenia,SI,2021-W48,national,SI,Slovenia,12408,499830,2108977,23700.11622,2.482444031,TESSy
Slovenia,SI,2021-W49,national,SI,Slovenia,9762,506316,2108977,24007.65869,1.928044936,TESSy
Slovenia,SI,2021-W50,national,SI,Slovenia,8517,567296,2108977,26899.10796,1.501332638,TESSy
Slovenia,SI,2021-W51,national,SI,Slovenia,7602,534047,2108977,25322.5616,1.423470219,TESSy
Slovenia,SI,2021-W52,national,SI,Slovenia,10793,582567,2108977,27623.2031,1.852662441,TESSy
Slovenia,SI,2022-W01,national,SI,Slovenia,25801,632025,2108977,29968.32113,4.082275226,TESSy
Slovenia,SI,2022-W02,national,SI,Slovenia,45036,699498,2108977,33167.64479,6.438331489,TESSy
Slovenia,SI,2022-W03,national,SI,Slovenia,73737,739917,2108977,35084.1664,9.96557722,TESSy
Slovenia,SI,2022-W04,national,SI,Slovenia,98831,783728,2108977,37161.52428,12.61036992,TESSy
Slovenia,SI,2022-W05,national,SI,Slovenia,89442,751094,2108977,35614.13899,11.90822986,TESSy
Slovenia,SI,2022-W06,national,SI,Slovenia,51552,634622,2108977,30091.46141,8.123260776,TESSy
Slovenia,SI,2022-W07,national,SI,Slovenia,28450,557705,2108977,26444.3377,5.101263213,TESSy
Slovenia,SI,2022-W08,national,SI,Slovenia,12487,103162,2108977,4891.565911,12.1042632,TESSy
Slovenia,SI,2022-W09,national,SI,Slovenia,11796,82216,2108977,3898.38296,14.34757225,TESSy
Slovenia,SI,2022-W10,national,SI,Slovenia,14385,84106,2108977,3987.999869,17.10341712,TESSy
Slovenia,SI,2022-W11,national,SI,Slovenia,19377,93533,2108977,4434.993838,20.71675238,TESSy
Slovenia,SI,2022-W12,national,SI,Slovenia,19975,97322,2108977,4614.654404,20.52465013,TESSy
Slovenia,SI,2022-W13,national,SI,Slovenia,17024,90354,2108977,4284.257249,18.84144587,TESSy
Slovenia,SI,2022-W14,national,SI,Slovenia,12973,80978,2108977,3839.681514,16.0204006,TESSy
Slovenia,SI,2022-W15,national,SI,Slovenia,9487,66739,2108977,3164.520049,14.21507664,TESSy
Slovenia,SI,2022-W16,national,SI,Slovenia,6980,61047,2108977,2894.626162,11.43381329,TESSy
Slovenia,SI,2022-W17,national,SI,Slovenia,5976,57411,2108977,2722.220299,10.40915504,TESSy
Slovenia,SI,2022-W18,national,SI,Slovenia,5157,45601,2108977,2162.233159,11.30896252,TESSy
Slovenia,SI,2022-W19,national,SI,Slovenia,3802,42140,2108977,1998.125157,9.022306597,TESSy
Slovenia,SI,2022-W20,national,SI,Slovenia,2754,32171,2108977,1525.431524,8.560504802,TESSy
Slovenia,SI,2022-W21,national,SI,Slovenia,2024,28927,2108977,1371.612872,6.99692329,TESSy
Slovenia,SI,2022-W22,national,SI,Slovenia,1735,23722,2108977,1124.810749,7.313885844,TESSy
Slovenia,SI,2022-W23,national,SI,Slovenia,2006,21313,2108977,1010.584753,9.412095904,TESSy
Slovenia,SI,2022-W24,national,SI,Slovenia,2852,22317,2108977,1058.190772,12.77949545,TESSy
Slovenia,SI,2022-W25,national,SI,Slovenia,4205,25508,2108977,1209.496358,16.48502431,TESSy
Slovenia,SI,2022-W26,national,SI,Slovenia,6061,27897,2108977,1322.774027,21.7263505,TESSy
Slovenia,SI,2022-W27,national,SI,Slovenia,8763,34472,2108977,1634.536555,25.42063124,TESSy
Slovenia,SI,2022-W28,national,SI,Slovenia,10753,42331,2108977,2007.181681,25.40218752,TESSy
Slovenia,SI,2022-W29,national,SI,Slovenia,11498,45334,2108977,2149.572992,25.36286231,TESSy
Slovenia,SI,2022-W30,national,SI,Slovenia,11461,43367,2108977,2056.305024,26.42792907,TESSy
Slovenia,SI,2022-W31,national,SI,Slovenia,10281,40722,2108977,1930.888767,25.24679534,TESSy
Slovenia,SI,2022-W32,national,SI,Slovenia,9876,39674,2108977,1881.196428,24.89287695,TESSy
Slovenia,SI,2022-W33,national,SI,Slovenia,9474,36910,2108977,1750.137626,25.66784069,TESSy
Slovenia,SI,2022-W34,national,SI,Slovenia,9411,38592,2108977,1829.891933,24.38588308,TESSy
Slovenia,SI,2022-W35,national,SI,Slovenia,8902,37149,2108977,1761.470135,23.96295997,TESSy
Slovenia,SI,2022-W36,national,SI,Slovenia,11448,41614,2108977,1973.184155,27.50997261,TESSy
Slovenia,SI,2022-W37,national,SI,Slovenia,14453,50170,2108977,2378.87848,28.80805262,TESSy
Slovenia,SI,2022-W38,national,SI,Slovenia,13995,54150,2108977,2567.595569,25.84487535,TESSy
Slovenia,SI,2022-W39,national,SI,Slovenia,15872,58752,2108977,2785.80563,27.01525054,TESSy
Slovenia,SI,2022-W40,national,SI,Slovenia,15617,57729,2108977,2737.2987,27.05226143,TESSy
Spain,ES,2020-W01,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W02,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W03,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W04,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W05,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W06,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W07,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W08,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W09,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W10,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W11,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W12,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W13,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W14,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W15,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W16,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W17,national,ES,Spain,,,47398695,,,
Spain,ES,2020-W18,national,ES,Spain,8097,315608,47398695,665.8579946,2.565524321,Other
Spain,ES,2020-W19,national,ES,Spain,5628,274081,47398695,578.2458779,2.053407569,Other
Spain,ES,2020-W20,national,ES,Spain,5316,294200,47398695,620.6921942,1.806934058,Other
Spain,ES,2020-W21,national,ES,Spain,4413,302086,47398695,637.329783,1.460842277,Other
Spain,ES,2020-W22,national,ES,Spain,3820,314737,47398695,664.0203913,1.213711766,Other
Spain,ES,2020-W23,national,ES,Spain,3041,286646,47398695,604.7550465,1.060890436,Other
Spain,ES,2020-W24,national,ES,Spain,2359,238858,47398695,503.9337053,0.987616073,Other
Spain,ES,2020-W25,national,ES,Spain,2206,228650,47398695,482.3972474,0.964793352,Other
Spain,ES,2020-W26,national,ES,Spain,2352,179742,47398695,379.212972,1.308542244,Other
Spain,ES,2020-W27,national,ES,Spain,2810,174328,47398695,367.7907166,1.611903997,Other
Spain,ES,2020-W28,national,ES,Spain,4877,205243,47398695,433.0140313,2.376207715,Other
Spain,ES,2020-W29,national,ES,Spain,10239,223963,47398695,472.5087895,4.571737296,Other
Spain,ES,2020-W30,national,ES,Spain,14530,273358,47398695,576.7205194,5.315373978,Other
Spain,ES,2020-W31,national,ES,Spain,20333,305471,47398695,644.4713299,6.656278337,Other
Spain,ES,2020-W32,national,ES,Spain,28301,331442,47398695,699.2639776,8.538748861,Other
Spain,ES,2020-W33,national,ES,Spain,40129,383376,47398695,808.8323951,10.46726973,Other
Spain,ES,2020-W34,national,ES,Spain,52065,482628,47398695,1018.230565,10.78781173,Other
Spain,ES,2020-W35,national,ES,Spain,61078,566594,47398695,1195.378902,10.77985295,Other
Spain,ES,2020-W36,national,ES,Spain,65498,626262,47398695,1321.264225,10.45856207,Other
Spain,ES,2020-W37,national,ES,Spain,74076,856605,47398695,1807.2333,8.647626386,Other
Spain,ES,2020-W38,national,ES,Spain,80813,683322,47398695,1441.647286,11.82648883,Other
Spain,ES,2020-W39,national,ES,Spain,72488,756205,47398695,1595.413123,9.585760475,Other
Spain,ES,2020-W40,national,ES,Spain,65138,782325,47398695,1650.520125,8.326207139,Other
Spain,ES,2020-W41,national,ES,Spain,77786,796417,47398695,1680.250901,9.766993924,TESSy
Spain,ES,2020-W42,national,ES,Spain,91150,829266,47398695,1749.554497,10.99164804,TESSy
Spain,ES,2020-W43,national,ES,Spain,135309,1073926,47398695,2265.729046,12.59947147,TESSy
Spain,ES,2020-W44,national,ES,Spain,144909,1220897,47398695,2575.802984,11.86906021,TESSy
Spain,ES,2020-W45,national,ES,Spain,133367,1147694,47398695,2421.362023,11.62043193,TESSy
Spain,ES,2020-W46,national,ES,Spain,112075,1132881,47398695,2390.110107,9.892919027,TESSy
Spain,ES,2020-W47,national,ES,Spain,81230,990637,47398695,2090.009018,8.199774489,TESSy
Spain,ES,2020-W48,national,ES,Spain,58548,908166,47398695,1916.014776,6.446839014,TESSy
Spain,ES,2020-W49,national,ES,Spain,50709,875084,47398695,1846.219606,5.794757989,TESSy
Spain,ES,2020-W50,national,ES,Spain,50683,785052,47398695,1656.273448,6.456005462,TESSy
Spain,ES,2020-W51,national,ES,Spain,68391,976158,47398695,2059.461764,7.006140399,TESSy
Spain,ES,2020-W52,national,ES,Spain,66174,855268,47398695,1804.412548,7.737223888,TESSy
Spain,ES,2020-W53,national,ES,Spain,98931,808976,47398695,1706.747412,12.22916378,TESSy
Spain,ES,2021-W01,national,ES,Spain,160531,1037869,47398695,2189.657331,15.46736631,TESSy
Spain,ES,2021-W02,national,ES,Spain,234026,1430103,47398695,3017.178005,16.36427586,TESSy
Spain,ES,2021-W03,national,ES,Spain,244585,1723592,47398695,3636.370157,14.19042326,TESSy
Spain,ES,2021-W04,national,ES,Spain,202016,1793458,47398695,3783.77084,11.26404967,TESSy
Spain,ES,2021-W05,national,ES,Spain,130458,1588784,47398695,3351.957264,8.21118541,TESSy
Spain,ES,2021-W06,national,ES,Spain,75624,1246772,47398695,2630.393094,6.065583764,TESSy
Spain,ES,2021-W07,national,ES,Spain,50358,933515,47398695,1969.495152,5.394450009,TESSy
Spain,ES,2021-W08,national,ES,Spain,38917,810053,47398695,1709.019626,4.804253549,TESSy
Spain,ES,2021-W09,national,ES,Spain,33663,792983,47398695,1673.005976,4.24510992,TESSy
Spain,ES,2021-W10,national,ES,Spain,32487,744228,47398695,1570.144494,4.365194537,TESSy
Spain,ES,2021-W11,national,ES,Spain,34064,716885,47398695,1512.457252,4.751668678,TESSy
Spain,ES,2021-W12,national,ES,Spain,42818,800911,47398695,1689.732175,5.346162058,TESSy
Spain,ES,2021-W13,national,ES,Spain,43308,638496,47398695,1347.075062,6.782814614,TESSy
Spain,ES,2021-W14,national,ES,Spain,60099,830074,47398695,1751.259186,7.240197862,TESSy
Spain,ES,2021-W15,national,ES,Spain,58888,870022,47398695,1835.539987,6.768564473,TESSy
Spain,ES,2021-W16,national,ES,Spain,57952,878963,47398695,1854.403375,6.593224061,TESSy
Spain,ES,2021-W17,national,ES,Spain,52847,876350,47398695,1848.890565,6.030353169,TESSy
Spain,ES,2021-W18,national,ES,Spain,41882,818879,47398695,1727.640392,5.114552944,TESSy
Spain,ES,2021-W19,national,ES,Spain,34667,775189,47398695,1635.464858,4.472070682,TESSy
Spain,ES,2021-W20,national,ES,Spain,32307,731225,47398695,1542.71125,4.418202332,TESSy
